word_id,word,pos,phonetic,meaning_cn,stage,year_band,volume,volume_label,source_type,source_page,source_ref,confidence
sr-B1-0222,site,n.,/saIt/,地点；位置；现场,senior,1,B1,必修第一册,vocabulary,130,2,high
sr-B1-0223,ski,adj.,/ski:/,滑雪的vi滑雪,senior,1,B1,必修第一册,vocabulary,130,3,high
sr-B1-0224,slide,,/slaId/,使） 滑行；滑动,senior,1,B1,必修第一册,vocabulary,130,4,high
sr-B1-0225,slim,adj.,/slIm/,苗条的；单薄的,senior,1,B1,必修第一册,vocabulary,130,3,high
sr-B1-0226,soccer,n.,"/""sQk@(r)/",足球；足球运动,senior,1,B1,必修第一册,vocabulary,130,3,high
sr-B1-0227,soldier,n.,"/""s@UldZ@(r)/",士兵；军人,senior,1,B1,必修第一册,vocabulary,130,2,high
sr-B1-0228,solution,n.,"/s@""lu:Sn/",解决办法；答案,senior,1,B1,必修第一册,vocabulary,130,1,high
sr-B1-0229,source,n.,/sO:s/,来源；出处,senior,1,B1,必修第一册,vocabulary,130,2,high
sr-B1-0230,take notes,,,记笔记,senior,1,B1,必修第一册,vocabulary,130,w,high
sr-B1-0231,teenager,,"/""ti:neIdZ@(r)/",至19 岁之间的）青少年,senior,1,B1,必修第一册,vocabulary,130,1,high
sr-B1-0232,specific,adj.,"/sp@""sIfIk/",特定的；明确的；具体的,senior,1,B1,必修第一册,vocabulary,130,5,high
sr-B1-0233,stadium,,"/""steIdi@m/",安第斯山脉,senior,1,B1,必修第一册,vocabulary,130,2,high
sr-B1-0234,statue,n.,"/""st{tSu:/",雕塑；雕像,senior,1,B1,必修第一册,vocabulary,130,2,high
sr-B1-0235,strategy,n.,"/""str{t@dZi/",策略；策划,senior,1,B1,必修第一册,vocabulary,130,w,high
sr-B1-0236,strength,n.,/streNT/,力量；体力,senior,1,B1,必修第一册,vocabulary,130,3,high
sr-B1-0237,stress,n.,/stres/,压力；紧张；重音印加帝国,senior,1,B1,必修第一册,vocabulary,130,2,high
sr-B1-0238,title,,"/""taItl/",书、诗歌等的）名称；标题；职称；头衔,senior,1,B1,必修第一册,vocabulary,130,1,high
sr-B1-0239,topic,n.,"/""tQpIk/",话题；标题,senior,1,B1,必修第一册,vocabulary,130,1,high
sr-B1-0240,strike,,/straIk/,侵袭；突击；击打n罢工；罢课；袭击,senior,1,B1,必修第一册,vocabulary,130,4,high
sr-B1-0241,track,n. vi.,/tr{k/,跑道；足迹；铁路轨道struggle斗争；奋斗；搏斗,senior,1,B1,必修第一册,vocabulary,130,5,high
sr-B1-0242,style,n.,/staIl/,方式；作风,senior,1,B1,必修第一册,vocabulary,130,w,high
sr-B1-0243,subway,,"/""sVbweI/",地铁,senior,1,B1,必修第一册,vocabulary,130,5,high
sr-B1-0244,suffer,vt. vi.,"/""sVf@/",遭受；蒙受vt追踪；跟踪,senior,1,B1,必修第一册,vocabulary,130,3,high
sr-B1-0245,track and field,,,田径,senior,1,B1,必修第一册,vocabulary,130,3,high
sr-B1-0246,transport,adj.,"/""tr{nspO:t/",因疾病、痛苦、悲伤等）受苦(4)（NAmEusuallytransportation）交通运输系统suitable合适的；适用的,senior,1,B1,必修第一册,vocabulary,130,1,high
sr-B1-0247,suitable for,vt.,"/tr{n""spO:t/",对……适合的(1)vt运输；运送,senior,1,B1,必修第一册,vocabulary,130,2,high
sr-B1-0248,trap,vt.,/tr{p/,使落入险境；使陷入圈套n险境；陷阱,senior,1,B1,必修第一册,vocabulary,130,4,high
sr-B1-0249,summary,n.,"/""sVm@ri/",总结；概括；概要(4)123,senior,1,B1,必修第一册,vocabulary,130,,high
sr-B1-0250,type,n. vt.,/taIp/,类型；种类vi打字,senior,1,B1,必修第一册,vocabulary,131,2,high
sr-B1-0251,typhoon,n.,"/taI""fu:n/",台风,senior,1,B1,必修第一册,vocabulary,131,4,high
sr-B1-0252,unique,adj.,"/ju""ni:k/",唯一的；独特的；特有的,senior,1,B1,必修第一册,vocabulary,131,2,high
sr-B1-0253,ups and downs,,,浮沉；兴衰；荣辱,senior,1,B1,必修第一册,vocabulary,131,5,high
sr-B1-0254,view,n.,/vju:/,视野；景色；看法,senior,1,B1,必修第一册,vocabulary,131,2,high
sr-B1-0255,volunteer,n.,"/%vQl@n""tI@(r)/",志愿者,senior,1,B1,必修第一册,vocabulary,131,1,high
sr-B1-0256,wisdom,n.,"/""wIzd@m/",智慧；才智,senior,1,B1,必修第一册,vocabulary,131,4,high
sr-B1-0257,what if,,,要是……会怎么样呢,senior,1,B1,必修第一册,vocabulary,131,w,high
sr-B1-0258,work out,,,锻炼；计算出；解决,senior,1,B1,必修第一册,vocabulary,131,3,high
