word_id,word,pos,meaning_cn,stage,grade,volume,unit,source_type,source_page,confidence
gk-B1-U1-0131,bed,,,gaokao,B,B1,U1,text_only,78,high
gk-B1-U1-0132,been,,,gaokao,B,B1,U1,text_only,29,high
gk-B1-U1-0133,beg,,恳求；祈求；哀求,gaokao,B,B1,U1,wordlist,124,high
gk-B1-U1-0134,began,,,gaokao,B,B1,U1,text_only,132,high
gk-B1-U1-0135,begin,,,gaokao,B,B1,U1,text_only,132,high
gk-B1-U1-0136,begun,,,gaokao,B,B1,U1,text_only,132,high
gk-B1-U1-0137,behaviour,,行为；举止,gaokao,B,B1,U1,wordlist,25,high
gk-B1-U1-0138,behaviours,,,gaokao,B,B1,U1,text_only,79,high
gk-B1-U1-0139,behind,,,gaokao,B,B1,U1,text_only,27,high
gk-B1-U1-0140,being,,,gaokao,B,B1,U1,text_only,21,high
gk-B1-U1-0141,beIs,,,gaokao,B,B1,U1,text_only,124,high
gk-B1-U1-0142,beIst,,,gaokao,B,B1,U1,text_only,124,high
gk-B1-U1-0143,beIt,,,gaokao,B,B1,U1,text_only,120,high
gk-B1-U1-0144,believing,,,gaokao,B,B1,U1,text_only,108,high
gk-B1-U1-0145,belong,,,gaokao,B,B1,U1,text_only,78,high
gk-B1-U1-0146,below,,,gaokao,B,B1,U1,text_only,22,high
gk-B1-U1-0147,beri,,,gaokao,B,B1,U1,text_only,123,high
gk-B1-U1-0148,Besides,,,gaokao,B,B1,U1,text_only,82,high
gk-B1-U1-0149,best,,,gaokao,B,B1,U1,text_only,25,high
gk-B1-U1-0150,better,,,gaokao,B,B1,U1,text_only,20,high
gk-B1-U1-0151,between,,,gaokao,B,B1,U1,text_only,22,high
gk-B1-U1-0152,bI,,,gaokao,B,B1,U1,text_only,120,high
gk-B1-U1-0153,big,,,gaokao,B,B1,U1,text_only,21,high
gk-B1-U1-0154,bIk,,,gaokao,B,B1,U1,text_only,124,high
gk-B1-U1-0155,bIl,,,gaokao,B,B1,U1,text_only,120,high
gk-B1-U1-0156,bIlj,,,gaokao,B,B1,U1,text_only,124,high
gk-B1-U1-0157,billion,,十亿,gaokao,B,B1,U1,wordlist,124,high
gk-B1-U1-0158,Biology,,,gaokao,B,B1,U1,text_only,28,high
gk-B1-U1-0159,bird,,,gaokao,B,B1,U1,text_only,20,high
gk-B1-U1-0160,birds,,,gaokao,B,B1,U1,text_only,79,high
gk-B1-U1-0161,bit,,,gaokao,B,B1,U1,text_only,21,high
gk-B1-U1-0162,bj,,,gaokao,B,B1,U1,text_only,124,high
gk-B1-U1-0163,bl,,,gaokao,B,B1,U1,text_only,120,high
gk-B1-U1-0164,blew,,,gaokao,B,B1,U1,text_only,132,high
gk-B1-U1-0165,blog,,,gaokao,B,B1,U1,text_only,6,high
gk-B1-U1-0166,blossoms,,,gaokao,B,B1,U1,text_only,79,high
gk-B1-U1-0167,blow,,,gaokao,B,B1,U1,text_only,132,high
gk-B1-U1-0168,blown,,,gaokao,B,B1,U1,text_only,132,high
gk-B1-U1-0169,blue,,,gaokao,B,B1,U1,text_only,79,high
gk-B1-U1-0170,boat,,,gaokao,B,B1,U1,text_only,20,high
gk-B1-U1-0171,Body,,,gaokao,B,B1,U1,text_only,25,high
gk-B1-U1-0172,bold,,,gaokao,B,B1,U1,text_only,20,high
gk-B1-U1-0173,bone,,,gaokao,B,B1,U1,text_only,124,high
gk-B1-U1-0174,book,,,gaokao,B,B1,U1,text_only,6,high
gk-B1-U1-0175,Booking,,,gaokao,B,B1,U1,text_only,5,high
gk-B1-U1-0176,bore,,,gaokao,B,B1,U1,text_only,132,high
gk-B1-U1-0177,bored,,,gaokao,B,B1,U1,text_only,20,high
gk-B1-U1-0178,boring,,,gaokao,B,B1,U1,text_only,27,high
gk-B1-U1-0179,born,,,gaokao,B,B1,U1,text_only,81,high
gk-B1-U1-0180,borne,,,gaokao,B,B1,U1,text_only,132,high
gk-B1-U1-0181,both,,,gaokao,B,B1,U1,text_only,22,high
gk-B1-U1-0182,bought,,,gaokao,B,B1,U1,text_only,132,high
gk-B1-U1-0183,box,,,gaokao,B,B1,U1,text_only,27,high
gk-B1-U1-0184,boxing,,拳击（运动）,gaokao,B,B1,U1,wordlist,122,high
gk-B1-U1-0185,boy,,,gaokao,B,B1,U1,text_only,20,high
gk-B1-U1-0186,boys,,,gaokao,B,B1,U1,text_only,27,high
gk-B1-U1-0187,br,,,gaokao,B,B1,U1,text_only,121,high
gk-B1-U1-0188,brackets,,,gaokao,B,B1,U1,text_only,23,high
gk-B1-U1-0189,brave,,,gaokao,B,B1,U1,text_only,81,high
gk-B1-U1-0190,break,,,gaokao,B,B1,U1,text_only,132,high
gk-B1-U1-0191,breathe,,呼吸,gaokao,B,B1,U1,wordlist,123,high
gk-B1-U1-0192,bri,,,gaokao,B,B1,U1,text_only,123,high
gk-B1-U1-0193,brick,,砖；砖块,gaokao,B,B1,U1,wordlist,123,high
gk-B1-U1-0194,brIk,,,gaokao,B,B1,U1,text_only,123,high
gk-B1-U1-0195,bring,,,gaokao,B,B1,U1,text_only,28,high
gk-B1-U1-0196,British,,,gaokao,B,B1,U1,text_only,6,high
gk-B1-U1-0197,bro,,,gaokao,B,B1,U1,text_only,121,high
gk-B1-U1-0198,brochure,,,gaokao,B,B1,U1,wordlist,6,high
gk-B1-U1-0199,broke,,,gaokao,B,B1,U1,text_only,132,high
gk-B1-U1-0200,broken,,,gaokao,B,B1,U1,text_only,132,high
gk-B1-U1-0201,brought,,,gaokao,B,B1,U1,text_only,132,high
gk-B1-U1-0202,bugs,,,gaokao,B,B1,U1,text_only,79,high
gk-B1-U1-0203,build,,,gaokao,B,B1,U1,text_only,80,high
gk-B1-U1-0204,built,,,gaokao,B,B1,U1,text_only,132,high
gk-B1-U1-0205,burn,,,gaokao,B,B1,U1,text_only,20,high
gk-B1-U1-0206,burned,,,gaokao,B,B1,U1,text_only,132,high
gk-B1-U1-0207,burnt,,,gaokao,B,B1,U1,wordlist,132,high
gk-B1-U1-0208,bury,,埋葬；安葬,gaokao,B,B1,U1,wordlist,123,high
gk-B1-U1-0209,businesswoman,,,gaokao,B,B1,U1,text_only,29,high
gk-B1-U1-0210,busy,,,gaokao,B,B1,U1,text_only,78,high
gk-B1-U1-0211,but,,,gaokao,B,B1,U1,text_only,19,high
gk-B1-U1-0212,buy,,,gaokao,B,B1,U1,text_only,82,high
gk-B1-U1-0213,buzzing,,,gaokao,B,B1,U1,text_only,79,high
gk-B1-U1-0214,bvi,,,gaokao,B,B1,U1,text_only,120,high
gk-B1-U1-0215,bweI,,,gaokao,B,B1,U1,text_only,124,high
gk-B1-U1-0216,by,,,gaokao,B,B1,U1,text_only,21,high
gk-B1-U1-0217,called,,,gaokao,B,B1,U1,text_only,28,high
gk-B1-U1-0218,Calligraphy,,书法；书法艺术,gaokao,B,B1,U1,wordlist,28,high
gk-B1-U1-0219,calm,,镇静的；沉着的,gaokao,B,B1,U1,wordlist,123,high
gk-B1-U1-0220,came,,,gaokao,B,B1,U1,text_only,132,high
gk-B1-U1-0221,camp,,,gaokao,B,B1,U1,text_only,24,high
gk-B1-U1-0222,camps,,,gaokao,B,B1,U1,text_only,5,high
gk-B1-U1-0223,campus,,,gaokao,B,B1,U1,text_only,126,high
gk-B1-U1-0224,Can,,,gaokao,B,B1,U1,text_only,5,high
gk-B1-U1-0225,cannot,,,gaokao,B,B1,U1,text_only,22,high
gk-B1-U1-0226,Cao,,,gaokao,B,B1,U1,text_only,24,high
gk-B1-U1-0227,captain,,运动队）队长；船长；机长,gaokao,B,B1,U1,wordlist,122,high
gk-B1-U1-0228,card,,,gaokao,B,B1,U1,text_only,121,high
gk-B1-U1-0229,care,,,gaokao,B,B1,U1,text_only,20,high
gk-B1-U1-0230,carefully,,,gaokao,B,B1,U1,text_only,21,high
gk-B1-U1-0231,carries,,,gaokao,B,B1,U1,text_only,79,high
gk-B1-U1-0232,Cartoon,,,gaokao,B,B1,U1,text_only,19,high
gk-B1-U1-0233,cartoons,,,gaokao,B,B1,U1,text_only,19,high
gk-B1-U1-0234,carve,,,gaokao,B,B1,U1,text_only,124,high
gk-B1-U1-0235,castle,,,gaokao,B,B1,U1,text_only,120,high
gk-B1-U1-0236,cat,,,gaokao,B,B1,U1,text_only,80,high
gk-B1-U1-0237,catch,,,gaokao,B,B1,U1,text_only,132,high
gk-B1-U1-0238,catches,,,gaokao,B,B1,U1,text_only,20,high
gk-B1-U1-0239,categories,,,gaokao,B,B1,U1,text_only,23,high
gk-B1-U1-0240,caught,,,gaokao,B,B1,U1,text_only,132,high
gk-B1-U1-0241,CE,,公元,gaokao,B,B1,U1,wordlist,124,high
gk-B1-U1-0242,centre,,,gaokao,B,B1,U1,text_only,80,high
gk-B1-U1-0243,century,,,gaokao,B,B1,U1,text_only,81,high
gk-B1-U1-0244,Chaane,,,gaokao,B,B1,U1,text_only,29,high
gk-B1-U1-0245,Challenge,,挑战；艰巨任务,gaokao,B,B1,U1,wordlist,5,high
gk-B1-U1-0246,challenged,,,gaokao,B,B1,U1,text_only,78,high
gk-B1-U1-0247,challenges,,,gaokao,B,B1,U1,text_only,22,high
gk-B1-U1-0248,champion,,冠军；优胜者,gaokao,B,B1,U1,wordlist,122,high
gk-B1-U1-0249,championship,,,gaokao,B,B1,U1,wordlist,122,high
gk-B1-U1-0250,chance,,,gaokao,B,B1,U1,text_only,27,high
gk-B1-U1-0251,Chances,,,gaokao,B,B1,U1,text_only,81,high
gk-B1-U1-0252,Chandra,,,gaokao,B,B1,U1,text_only,123,high
gk-B1-U1-0253,Chandra Theeravit,,,gaokao,B,B1,U1,wordlist,123,high
gk-B1-U1-0254,change,,,gaokao,B,B1,U1,text_only,22,high
gk-B1-U1-0255,character,,,gaokao,B,B1,U1,text_only,20,high
gk-B1-U1-0256,Characters,,,gaokao,B,B1,U1,text_only,6,high
gk-B1-U1-0257,cheat,,作弊；舞弊,gaokao,B,B1,U1,wordlist,122,high
gk-B1-U1-0258,Check,,,gaokao,B,B1,U1,text_only,29,high
gk-B1-U1-0259,checklist,,,gaokao,B,B1,U1,text_only,26,high
gk-B1-U1-0260,cheered,,,gaokao,B,B1,U1,text_only,23,high
gk-B1-U1-0261,Cheerleader,,,gaokao,B,B1,U1,text_only,23,high
gk-B1-U1-0262,cheerleading,,,gaokao,B,B1,U1,text_only,23,high
gk-B1-U1-0263,chemistry,,,gaokao,B,B1,U1,text_only,21,high
gk-B1-U1-0264,Chen,,,gaokao,B,B1,U1,text_only,25,high
gk-B1-U1-0265,Chess,,,gaokao,B,B1,U1,text_only,28,high
gk-B1-U1-0266,Chicago,,芝加哥（美国城市）,gaokao,B,B1,U1,wordlist,26,high
gk-B1-U1-0267,childhood,,,gaokao,B,B1,U1,text_only,29,high
gk-B1-U1-0268,children,,,gaokao,B,B1,U1,text_only,27,high
gk-B1-U1-0269,China,,,gaokao,B,B1,U1,text_only,6,high
gk-B1-U1-0270,Chinese,,,gaokao,B,B1,U1,text_only,5,high
gk-B1-U1-0271,choices,,,gaokao,B,B1,U1,text_only,19,high
gk-B1-U1-0272,Choosing,,,gaokao,B,B1,U1,text_only,22,high
gk-B1-U1-0273,chose,,,gaokao,B,B1,U1,text_only,132,high
gk-B1-U1-0274,chosen,,,gaokao,B,B1,U1,text_only,132,high
gk-B1-U1-0275,circus,,,gaokao,B,B1,U1,text_only,20,high
gk-B1-U1-0276,city,,,gaokao,B,B1,U1,text_only,26,high
gk-B1-U1-0277,civilisation,,,gaokao,B,B1,U1,text_only,121,high
gk-B1-U1-0278,clarification,,,gaokao,B,B1,U1,text_only,5,high
gk-B1-U1-0279,class,,,gaokao,B,B1,U1,text_only,23,high
gk-B1-U1-0280,classes,,,gaokao,B,B1,U1,text_only,108,high
gk-B1-U1-0281,classic,,,gaokao,B,B1,U1,text_only,124,high
gk-B1-U1-0282,classmates,,,gaokao,B,B1,U1,text_only,78,high
gk-B1-U1-0283,classroom,,,gaokao,B,B1,U1,text_only,26,high
gk-B1-U1-0284,clauses,,,gaokao,B,B1,U1,text_only,6,high
gk-B1-U1-0285,clean,,,gaokao,B,B1,U1,text_only,19,high
gk-B1-U1-0286,cleaning,,,gaokao,B,B1,U1,text_only,19,high
gk-B1-U1-0287,clear,,,gaokao,B,B1,U1,text_only,20,high
gk-B1-U1-0288,Close,,,gaokao,B,B1,U1,text_only,25,high
gk-B1-U1-0289,clothes,,,gaokao,B,B1,U1,text_only,19,high
gk-B1-U1-0290,club,,,gaokao,B,B1,U1,text_only,6,high
gk-B1-U1-0291,clubs,,,gaokao,B,B1,U1,text_only,5,high
gk-B1-U1-0292,coach,,,gaokao,B,B1,U1,text_only,20,high
gk-B1-U1-0293,coffee,,,gaokao,B,B1,U1,text_only,80,high
gk-B1-U1-0294,Cold,,,gaokao,B,B1,U1,text_only,5,high
gk-B1-U1-0295,Colombo,,科伦坡（斯里兰卡首都）,gaokao,B,B1,U1,wordlist,123,high
gk-B1-U1-0296,combinations,,,gaokao,B,B1,U1,text_only,6,high
gk-B1-U1-0297,come,,,gaokao,B,B1,U1,text_only,24,high
gk-B1-U1-0298,comes,,,gaokao,B,B1,U1,text_only,21,high
gk-B1-U1-0299,coming,,,gaokao,B,B1,U1,text_only,80,high
gk-B1-U1-0300,commas,,,gaokao,B,B1,U1,text_only,26,high
gk-B1-U1-0301,comment,,议论；评论,gaokao,B,B1,U1,wordlist,121,high
gk-B1-U1-0302,common,,,gaokao,B,B1,U1,text_only,78,high
gk-B1-U1-0303,communities,,,gaokao,B,B1,U1,text_only,81,high
gk-B1-U1-0304,community,,,gaokao,B,B1,U1,text_only,21,high
gk-B1-U1-0305,company,,公司；商行；陪伴,gaokao,B,B1,U1,wordlist,120,high
gk-B1-U1-0306,Compare,,,gaokao,B,B1,U1,text_only,21,high
gk-B1-U1-0307,compete,,竞争；对抗,gaokao,B,B1,U1,wordlist,122,high
gk-B1-U1-0308,competition,,,gaokao,B,B1,U1,text_only,80,high
gk-B1-U1-0309,completely,,,gaokao,B,B1,U1,text_only,23,high
gk-B1-U1-0310,compound,,,gaokao,B,B1,U1,text_only,78,high
gk-B1-U1-0311,computer,,,gaokao,B,B1,U1,text_only,25,high
gk-B1-U1-0312,concentrate,,,gaokao,B,B1,U1,text_only,25,high
gk-B1-U1-0313,concerned,,,gaokao,B,B1,U1,text_only,79,high
gk-B1-U1-0314,confidence,,,gaokao,B,B1,U1,text_only,126,high
gk-B1-U1-0315,confident,,,gaokao,B,B1,U1,text_only,22,high
gk-B1-U1-0316,confuse,,使糊涂；使迷惑,gaokao,B,B1,U1,wordlist,120,high
gk-B1-U1-0317,Confused,,糊涂的；迷惑的,gaokao,B,B1,U1,wordlist,22,high
gk-B1-U1-0318,confusing,,难以理解的；不清楚的,gaokao,B,B1,U1,wordlist,21,high
gk-B1-U1-0319,connected,,,gaokao,B,B1,U1,text_only,81,high
gk-B1-U1-0320,Connecting,,,gaokao,B,B1,U1,text_only,5,high
gk-B1-U1-0321,considered,,,gaokao,B,B1,U1,text_only,79,high
gk-B1-U1-0322,consonant,,,gaokao,B,B1,U1,text_only,6,high
gk-B1-U1-0323,Consonants,,,gaokao,B,B1,U1,text_only,6,high
gk-B1-U1-0324,contact,,联络；联系,gaokao,B,B1,U1,wordlist,121,high
gk-B1-U1-0325,content,,目录；,gaokao,B,B1,U1,wordlist,5,high
gk-B1-U1-0326,context,,上下文；语境；背景,gaokao,B,B1,U1,wordlist,5,high
gk-B1-U1-0327,continuous,,,gaokao,B,B1,U1,text_only,6,high
gk-B1-U1-0328,control,,,gaokao,B,B1,U1,text_only,121,high
gk-B1-U1-0329,Conversation,,,gaokao,B,B1,U1,text_only,19,high
gk-B1-U1-0330,conversations,,,gaokao,B,B1,U1,text_only,19,high
gk-B1-U1-0331,Cool,,,gaokao,B,B1,U1,text_only,5,high
gk-B1-U1-0332,correct,,,gaokao,B,B1,U1,text_only,19,high
gk-B1-U1-0333,correctly,,,gaokao,B,B1,U1,text_only,26,high
gk-B1-U1-0334,cost,,,gaokao,B,B1,U1,text_only,82,high
gk-B1-U1-0335,could,,,gaokao,B,B1,U1,text_only,27,high
