word_id,word,pos,meaning_cn,stage,grade,volume,unit,source_type,source_page,confidence
jr-7A-EXTRA-0206,afer,,", /{ft@(r)/",junior,7,7A,EXTRA,wordlist,126,high
jr-7A-EXTRA-0207,afernoon,,", /{ft@rnu:n/",junior,7,7A,EXTRA,wordlist,126,high
jr-7A-EXTRA-0208,all,adj.,所有的；全部的,junior,7,7A,EXTRA,wordlist,126,high
jr-7A-EXTRA-0209,always,adv.,总是,junior,7,7A,EXTRA,wordlist,126,high
jr-7A-EXTRA-0210,am,v.,是,junior,7,7A,EXTRA,wordlist,126,low
jr-7A-EXTRA-0211,and,conj.,和；又；而,junior,7,7A,EXTRA,wordlist,126,high
jr-7A-EXTRA-0212,apple,n.,苹果,junior,7,7A,EXTRA,wordlist,126,high
jr-7A-EXTRA-0213,April,n.,四月,junior,7,7A,EXTRA,wordlist,126,high
jr-7A-EXTRA-0214,are,v.,是,junior,7,7A,EXTRA,wordlist,126,high
jr-7A-EXTRA-0215,art,n.,艺术；美术,junior,7,7A,EXTRA,wordlist,126,high
jr-7A-EXTRA-0216,ask,,", /{sk/ v. 请求；要求；",junior,7,7A,EXTRA,wordlist,126,high
jr-7A-EXTRA-0217,at,prep.,（提供电话号码等时使用）,junior,7,7A,EXTRA,wordlist,126,low
jr-7A-EXTRA-0218,August,n.,八月,junior,7,7A,EXTRA,wordlist,126,high
jr-7A-EXTRA-0219,aunt,,", /{nt/ n. 姑母；姨母；",junior,7,7A,EXTRA,wordlist,126,high
jr-7A-EXTRA-0220,bag,n.,袋；包,junior,7,7A,EXTRA,wordlist,126,high
jr-7A-EXTRA-0221,ball,n.,球,junior,7,7A,EXTRA,wordlist,126,high
jr-7A-EXTRA-0222,banana,,", /b@n{n@/",junior,7,7A,EXTRA,wordlist,126,high
jr-7A-EXTRA-0223,baseball,n.,棒球,junior,7,7A,EXTRA,wordlist,126,high
jr-7A-EXTRA-0224,basketball,,", /b{skItbO:l/",junior,7,7A,EXTRA,wordlist,126,high
jr-7A-EXTRA-0225,bat,n.,球棒；球拍,junior,7,7A,EXTRA,wordlist,126,high
jr-7A-EXTRA-0226,be,v.,变成,junior,7,7A,EXTRA,wordlist,126,low
jr-7A-EXTRA-0227,because,,", /bIkO:z/",junior,7,7A,EXTRA,wordlist,126,high
jr-7A-EXTRA-0228,bed,n.,床,junior,7,7A,EXTRA,wordlist,126,high
jr-7A-EXTRA-0229,big,adj.,大的；大号的,junior,7,7A,EXTRA,wordlist,126,high
jr-7A-EXTRA-0230,birthday,n.,生日,junior,7,7A,EXTRA,wordlist,126,high
jr-7A-EXTRA-0231,black,adj.,& n. 黑色（的）,junior,7,7A,EXTRA,wordlist,126,high
jr-7A-EXTRA-0232,blue,adj.,& n. 蓝色（的）,junior,7,7A,EXTRA,wordlist,126,high
jr-7A-EXTRA-0233,book,n.,书,junior,7,7A,EXTRA,wordlist,126,high
jr-7A-EXTRA-0234,bookcase,n.,书架；书柜,junior,7,7A,EXTRA,wordlist,126,high
jr-7A-EXTRA-0235,boring,,,junior,7,7A,EXTRA,wordlist,126,high
jr-7A-EXTRA-0236,box,,", /bA:ks/ n. 箱；盒",junior,7,7A,EXTRA,wordlist,126,high
jr-7A-EXTRA-0237,boy,n.,男孩,junior,7,7A,EXTRA,wordlist,126,high
jr-7A-EXTRA-0238,bread,n.,面包,junior,7,7A,EXTRA,wordlist,126,high
jr-7A-EXTRA-0239,breakfast,n.,早餐；早饭,junior,7,7A,EXTRA,wordlist,126,high
jr-7A-EXTRA-0240,brother,n.,兄；弟,junior,7,7A,EXTRA,wordlist,126,high
jr-7A-EXTRA-0241,brown,,,junior,7,7A,EXTRA,wordlist,126,high
jr-7A-EXTRA-0242,burger,,,junior,7,7A,EXTRA,wordlist,126,high
jr-7A-EXTRA-0243,busy,adj.,忙碌的；无暇的,junior,7,7A,EXTRA,wordlist,127,high
jr-7A-EXTRA-0244,but,conj.,但是,junior,7,7A,EXTRA,wordlist,127,high
jr-7A-EXTRA-0245,buy,v.,购买；买,junior,7,7A,EXTRA,wordlist,127,high
jr-7A-EXTRA-0246,bye,interj.,(= goodbye) 再见,junior,7,7A,EXTRA,wordlist,127,high
jr-7A-EXTRA-0247,call,v.,（给……）打电话,junior,7,7A,EXTRA,wordlist,127,high
jr-7A-EXTRA-0248,can,modal v.,能；会,junior,7,7A,EXTRA,wordlist,127,high
jr-7A-EXTRA-0249,card,n.,卡片,junior,7,7A,EXTRA,wordlist,127,high
jr-7A-EXTRA-0250,carrot,n.,胡萝卜,junior,7,7A,EXTRA,wordlist,127,high
jr-7A-EXTRA-0251,chair,,", /tSer/ n. 椅子",junior,7,7A,EXTRA,wordlist,127,high
jr-7A-EXTRA-0252,chicken,n.,鸡肉,junior,7,7A,EXTRA,wordlist,127,high
jr-7A-EXTRA-0253,China,,中国,junior,7,7A,EXTRA,wordlist,127,high
jr-7A-EXTRA-0254,Chinese,n.,语文；汉语,junior,7,7A,EXTRA,wordlist,127,high
jr-7A-EXTRA-0255,class,,", /kl{s/ n. 班级；课",junior,7,7A,EXTRA,wordlist,127,high
jr-7A-EXTRA-0256,classmate,,", /kl{smeIt/",junior,7,7A,EXTRA,wordlist,127,high
jr-7A-EXTRA-0257,classroom,,", /kl{sru:m/",junior,7,7A,EXTRA,wordlist,127,high
jr-7A-EXTRA-0258,clock,,", /klA:k/ n. 时钟",junior,7,7A,EXTRA,wordlist,127,high
jr-7A-EXTRA-0259,clothes,,,junior,7,7A,EXTRA,wordlist,127,high
