headword,pos,freq_rank
exam,n.,4224
whale,n./v.,4232
bee,n.,4247
mathematics,n.,4257
pork,n.,4267
fisherman,n.,4272
eleven,num.,4273
spell,n./v.,4299
lion,n.,4305
penny,n.,4306
diary,n.,4334
spoon,n./v.,4339
soap,n./v.,4344
elephant,n.,4355
purse,n./v.,4358
bicycle,n.,4366
cheat,n./v.,4369
fever,n.,4372
rabbit,n./v.,4373
coin,n./v.,4376
upstairs,adj./adv./n.,4381
grandchild,n.,4393
shy,n./adj./v.,4407
pencil,n./v.,4410
eighth,num.,4425
notebook,n.,4427
swimming,n.,4441
pioneer,n./v./adj.,4472
wheat,n.,4479
robot,n.,4523
monkey,n./v.,4558
disturb,v.,4565
kilometre,n.,4574
spare,n./adj./v.,4585
regret,n./v.,4595
cheer,n./v.,4621
awake,adj./v.,4647
goat,n.,4674
banana,n.,4677
palace,n.,4678
grandparent,n.,4679
supermarket,n.,4682
thread,n./v.,4714
chemistry,n.,4736
headache,n.,4745
fantastic,adj.,4747
policeman,n.,4754
cruel,adj.,4762
grape,n.,4764
invention,n.,4773
balloon,n./v.,4774
homework,n.,4778
sofa,n.,4782
sweater,n.,4789
rubber,n./v.,4791
pence,n.,4834
brave,adj./n./v.,4854
sunny,adj.,4866
shorts,n.,4868
seldom,adj./adv.,4878
zero,n./adj./v.,4886
foreigner,n.,4887
twentieth,num.,4889
till,prep./conj./v./n.,4897
boring,adj.,4915
butterfly,n.,4923
website,n.,4950
clever,adj.,4978
delicious,adj.,4985
autumn,n.,5010
pupil,n.,5057
ninth,num.,5059
stamp,n./v.,5139
taxi,n./v.,5161
geography,n.,5163
ink,n./v.,5193
classmate,n.,5247
sour,adj./v./n.,5281
countryside,n.,5320
sixteen,num.,5324
excite,v.,5328
pronounce,v.,5332
underground,n./adj./adv.,5341
frog,n.,5370
theirs,pron.,5421
strawberry,n.,5437
downstairs,n./adj./adv.,5467
hometown,n.,5471
eighteen,num.,5480
polite,adj.,5492
fourteen,num.,5498
supper,n.,5514
absent,adj./v.,5516
goose,n./v.,5529
keyboard,n.,5541
ruler,n.,5552
goodbye,int.,5578
lamb,n./v.,5590
picnic,n./v.,5619
sixty,num.,5642
thirteen,num.,5649
flu,n.,5662
umbrella,n./adj./v.,5664
aloud,adv.,5694
skate,n./v.,5756
lively,adj.,5775
playground,n.,5793
ant,n.,5811
tiger,n.,5908
advertisement,n.,5957
recorder,n.,6015
motorcycle,n.,6059
scarf,n./v.,6140
cough,n./v.,6157
ham,n./adj./v.,6170
sausage,n.,6199
lazy,adj./v.,6238
passport,n.,6239
zoo,n.,6286
dentist,n.,6301
seventeen,num.,6318
greeting,n.,6324
recite,v.,6397
fox,n./v.,6537
hobby,n.,6554
grandson,n.,6641
violin,n.,6665
clap,n./v.,6723
fetch,n./v.,6744
deaf,adj.,6755
pear,n.,6857
chant,n./v.,6880
postcard,n.,6924
pity,n./v.,6927
chess,n.,6948
camel,n.,6953
cabbage,n.,6982
trousers,n.,7124
pancake,n.,7331
madame,n.,7424
sleepy,adj.,7429
rainy,adj.,7477
hamburger,n.,7483
eighty,num.,7486
tenth,num.,7565
oneself,pron.,7598
ache,n./v.,7717
nineteen,num.,7818
pardon,n./v.,7831
seventy,num.,7889
volleyball,n.,7896
yourselves,pron.,7931
hen,n.,7934
noodle,n.,7939
bill,n./v.,8026
biscuit,n.,8068
litter,n./v.,8093
cinema,n.,8165
inch,n./v.,8178
bamboo,n.,8248
ninety,num.,8279
weekday,n.,8312
grammar,n.,8367
railway,n.,8369
dictionary,n.,8493
granddaughter,n.,8528
windy,adj.,8867
clone,n.,9023
chalk,n./v.,9095
handwriting,n.,9204
fridge,n.,9318
kite,n./v.,9509
snowy,adj.,9600
grandma,n.,9804
tidy,n./adj./v.,9867
humorous,adj.,9877
careless,adj.,9928
cent,n.,10111
cloudy,adj.,10229
thirsty,adj.,10308
behaviour,n.,10352
mend,n./v.,10849
watermelon,n.,10944
kilo,n.,11522
lemonade,n.,11562
riddle,n./v.,11712
handbag,n.,11790
coke,n./v.,12273
crayon,n./v.,12296
twelfth,num.,12592
overcoat,n.,12679
gymnasium,n.,13057
blackboard,n.,13322
cooker,n.,13730
toothbrush,n.,13896
stairs,n.,13908
zebra,n.,13912
toothpaste,n.,14165
dumpling,n.,14302
grandpa,,14478
panda,n.,14691
rubbish,n.,14955
raincoat,n.,15201
pronunciation,n.,15375
giraffe,n.,15421
housework,n.,15787
kilogram,n.,15873
labour,n./v.,16348
eraser,n.,16590
madam,n.,16977
chopsticks,n.,17509
bye,int.,18387
granny,n.,18824
retell,v.,19549
postman,n.,20141
august,n./adj.,22206
favourite,n./adj.,22274
practise,v.,23578
rose,n./adj./v.,23633
toothache,n.,24353
hotdog,v.,26201
pacific,n./adj.,26607
honour,n./v.,32290
queen,n./v.,43081
dvd,abbr.,
email,n.,
schoolbag,n.,
socks,,
vcd,,
x-ray,adj./v.,
