headword,pos,freq_rank
throng,n./adj./v.,11014
optimum,n./adj.,11020
sanity,n.,11021
renaissance,n./adj.,11032
shrewd,adj.,11036
laden,adj.,11041
magistrate,n.,11049
burglar,n.,11050
locality,n.,11068
truce,n./v.,11070
meticulous,adj.,11107
eminent,adj.,11109
pastime,n.,11138
submerge,v.,11140
saturate,v./adj./n.,11157
thorn,n.,11159
discreet,adj.,11161
bookshelf,n.,11170
homogeneous,adj.,11195
repel,v.,11198
ferocious,adj.,11205
rehabilitate,v.,11206
cashier,n.,11211
gloss,n./v.,11217
seismic,adj.,11220
speaking,n./adj.,11223
inland,adj./n.,11233
further,adj./v./adv.,11239
itinerary,n./adj.,11240
nibble,n./v.,11244
economical,adj.,11250
gush,n./v.,11252
overrun,n./v.,11253
expulsion,n.,11268
esteem,n./v.,11271
barricade,n./v.,11273
madden,v.,11276
deduct,v.,11281
concerted,adj.,11285
trample,n./v.,11298
taboo,n./adj./v.,11305
symposium,n.,11312
vulgar,adj.,11317
slit,n./v.,11326
doze,v./n.,11330
janitor,n.,11334
chancellor,n.,11335
kernel,n.,11338
grace,n./v.,11346
incite,v.,11352
coerce,v.,11362
picturesque,adj.,11374
quarterly,adj./adv./n.,11417
depress,v.,11421
tributary,adj./n.,11428
geology,n.,11449
pointless,adj.,11452
yarn,n.,11457
coward,n.,11476
clockwise,adj./adv.,11482
dormant,adj.,11487
treatise,n.,11509
purge,n./v.,11512
quiver,n./v./adj.,11515
ingenious,adj.,11520
vigilant,adj.,11523
enlighten,v.,11536
sporadic,adj.,11539
troupe,n./v.,11543
veterinarian,n.,11544
outcry,n./v.,11550
pore,n./v.,11559
unconditional,adj.,11570
superstition,n.,11572
rave,n./v.,11575
sabotage,n./v.,11586
solvent,n./adj.,11587
conscientious,adj.,11605
subtitle,n.,11609
touring,n./adj.,11624
predominant,adj.,11628
depletion,n.,11633
commotion,n.,11651
etiquette,n.,11679
queer,n./adj./v.,11708
fraught,adj.,11710
negligence,n.,11719
torrent,n.,11727
locomotive,n./adj.,11729
utmost,n./adj.,11755
elastic,n./adj.,11772
baffle,v./n.,11775
protrude,v.,11777
wretched,adj.,11796
alloy,n./v.,11808
mischief,n.,11810
crumple,v.,11820
approximate,adj./v.,11835
workload,n.,11837
prelude,n./v.,11839
glitter,n./v.,11840
propagate,v.,11865
piety,n.,11884
wither,v.,11891
reimburse,v.,11893
tar,n./v./adj.,11903
extinguish,v.,11906
ransom,n./v.,11907
inaugurate,v.,11908
fluent,adj.,11910
tamper,v./n.,11932
scorn,n./v.,11935
recital,n.,11952
swerve,n./v.,11962
ravage,n./v.,11974
latent,adj./n.,11997
desolate,adj.,12016
disarray,v./n.,12019
torment,n./v.,12020
misuse,n./v.,12039
pervade,v.,12043
negligible,adj.,12050
suspense,n.,12056
handout,n.,12059
strait,n./adj.,12059
feeble,adj.,12083
tonic,n./adj.,12096
nobility,n.,12102
burrow,n./v.,12121
delinquency,n.,12122
trolley,n./v.,12139
birds,n.,12143
bent,adj./n.,12145
hectic,adj./n.,12146
stagnant,adj.,12153
migratory,adj.,12179
overrule,v.,12198
pertain,v.,12205
doubtless,adj./adv.,12222
cumbersome,adj.,12228
intermittent,adj.,12236
illiterate,n./adj.,12243
appendix,n.,12249
prerogative,n./adj.,12257
engrave,v.,12280
malignant,adj.,12287
guild,n.,12308
evict,v.,12321
wording,n.,12324
antarctic,adj./n.,12325
hijack,v.,12339
diffuse,v./adj.,12366
exuberant,adj.,12368
segregate,adj./v.,12370
meditate,v.,12380
virtuous,adj.,12389
abort,v.,12402
concoct,v.,12403
mania,n.,12415
dazzle,v./n.,12418
acclaim,n./v.,12422
tentacle,n.,12431
arduous,adj.,12441
temperate,adj.,12446
aptitude,n.,12448
legislate,v.,12493
pounce,n./v.,12494
glimmer,n./v.,12497
calamity,n.,12502
bookcase,n.,12527
placid,adj.,12548
pinnacle,n./v.,12574
subdue,v.,12577
pendulum,n.,12582
accuser,n.,12584
erroneous,adj.,12587
detergent,n.,12593
undue,adj.,12602
underwrite,v.,12615
rivers,n.,12622
forfeit,n./v./adj.,12633
momentous,adj.,12634
strenuous,adj.,12644
substantiate,v.,12648
cosmopolitan,adj./n.,12655
hasty,adj.,12658
pessimism,n.,12662
fluctuate,v.,12670
checkup,n.,12677
idiom,n.,12698
incline,n./v.,12701
insomnia,n.,12706
colossal,adj.,12711
crease,n./v.,12719
compulsory,adj.,12735
fortify,v.,12751
shoal,n./adj./v.,12753
equator,n.,12760
twinkle,n./v.,12769
permissible,adj.,12774
epoch,n.,12794
cork,n.,12801
astound,v.,12802
cunning,adj.,12813
dreary,adj.,12828
aggregate,n./adj./v.,12841
gale,n.,12845
paraphrase,n./v.,12845
annuity,n.,12850
onlooker,n.,12883
wholesome,adj.,12893
forbes,n.,12899
persecute,v.,12900
agitation,n.,12905
drench,v./n.,12912
precedence,n.,12948
innumerable,adj.,12952
lodging,n.,12958
inertia,n.,12961
redundant,adj.,12969
rendezvous,n./v.,12972
childcare,n.,12978
periodical,n./adj.,12986
lax,adj./n.,13008
toil,n./v.,13009
oppress,v.,13013
handbook,n.,13017
inundate,v.,13018
pungent,adj.,13027
transistor,n.,13031
panorama,n.,13033
untold,adj.,13034
miscarriage,n.,13038
scapegoat,n.,13052
gymnasium,n.,13057
mire,n./v.,13062
trustworthy,adj.,13072
courier,n.,13082
ovation,n.,13095
archaic,adj.,13117
vindicate,v.,13147
din,n./v.,13151
semblance,n.,13183
junction,n.,13186
blunder,n./v.,13190
allot,v.,13192
memento,n.,13201
healthcare,n.,13229
increment,n.,13233
calorie,n.,13241
dole,n./v.,13250
electrician,n.,13255
observance,n.,13271
preface,n./v.,13278
impromptu,n./adj./adv.,13281
deduce,v.,13290
postage,n.,13293
pamper,v.,13298
levy,n./v.,13303
piston,n.,13303
procure,v.,13308
lull,n./v.,13314
misgiving,n.,13315
steamer,n.,13331
flaunt,n./v.,13345
haste,n.,13347
beset,v.,13356
overture,n./v.,13359
chronological,adj.,13403
chasm,n.,13437
pretext,n./v.,13441
bustle,n./v.,13447
sarcasm,n.,13455
ruffle,n./v.,13470
starch,n./v.,13530
condolence,n.,13549
porous,adj.,13555
malice,n.,13560
automation,n.,13580
melancholy,n./adj.,13596
leaflet,n.,13599
piracy,n.,13618
deflate,v.,13622
crevice,n.,13625
tarnish,n./v.,13635
tacit,adj.,13641
agreeable,adj.,13667
propriety,n.,13670
condense,v.,13674
slang,n./v.,13716
sanitary,adj./n.,13757
deviate,v./adj./n.,13796
persevere,v.,13798
safari,n.,13813
hereditary,adj.,13816
maize,n./adj.,13829
physique,n.,13836
obnoxious,adj.,13843
retort,n./v.,13847
malnutrition,n.,13854
skating,n.,13863
affix,v./n.,13876
perpendicular,n./adj.,13882
regeneration,n.,13884
dilapidated,adj.,13887
stairs,n.,13908
inert,adj.,13911
jumble,v./n.,13914
obligatory,adj.,13922
percussion,n.,13946
rupture,n./v.,13956
inept,adj.,13957
paternity,n.,13970
indefinite,adj.,13974
deplore,v.,13986
antagonism,n.,13988
auxiliary,n./adj.,13990
ultimatum,n.,14001
dearth,n.,14013
resonant,adj.,14025
flask,n.,14030
grudge,n./v.,14032
bibliography,n.,14033
blot,n./v.,14045
outcast,adj./n.,14051
meek,adj.,14061
mishap,n.,14062
scorch,n./v.,14072
omen,n./v.,14093
septic,adj./n.,14103
ephemeral,adj.,14116
fervent,adj.,14117
rainwater,n.,14118
commonwealth,n.,14121
ghastly,adj./adv.,14128
diligent,adj.,14139
sustenance,n.,14178
instantaneous,adj.,14192
prodigious,adj.,14195
supersede,v.,14213
entangle,v.,14257
avail,v./n.,14262
irritable,adj.,14272
duly,adv.,14274
gape,n./v.,14282
detriment,n.,14289
exposition,n.,14307
maiden,n./adj.,14342
rectify,v.,14350
predisposition,n.,14376
rivet,n./v.,14390
saline,adj./n.,14408
shimmer,n./v.,14417
refreshment,n.,14418
cordial,n./adj.,14433
microcosm,n.,14447
painstaking,n./adj.,14458
booking,n.,14474
neurotic,n./adj.,14475
obedient,adj.,14489
oar,n./v.,14498
irrespective,adj.,14501
sportsman,n.,14506
brood,n./v.,14517
palatable,adj.,14564
optic,adj./n.,14580
interviewee,n.,14615
custodian,n.,14618
eyesight,n.,14627
tinge,n./v.,14630
tenacious,adj.,14637
stationery,n.,14645
vogue,n./adj.,14657
smelly,adj.,14701
apologetic,adj.,14720
bleach,v./n.,14729
escalator,n.,14743
nourishment,n.,14745
discord,n./v.,14756
puncture,n./v.,14757
indignant,adj.,14792
nuts,adj./int.,14807
consequent,n./adj.,14817
deft,adj.,14831
mercenary,n./adj.,14838
infringe,v.,14867
sterilize,v.,14878
housekeeping,n.,14891
fallacy,n.,14946
invincible,adj.,14952
rubbish,n.,14955
oblique,adj.,14956
dingy,adj.,14979
null,adj./n.,15008
gaudy,adj./n.,15011
tranquility,n.,15014
maniac,adj./n.,15044
weld,n./v.,15095
elated,adj.,15102
scalpel,n./v.,15111
paraphernalia,n.,15134
obsess,v.,15161
outlying,adj.,15174
raincoat,n.,15201
holocaust,n.,15211
potion,n.,15221
lucid,adj.,15228
exhort,v.,15261
scum,n./v.,15268
buoyant,adj.,15273
syllabus,n.,15285
filth,n.,15292
contrive,v.,15323
perplex,v.,15354
pivot,n./adj./v.,15361
catering,n.,15380
noxious,adj.,15386
annihilate,v.,15407
indelible,adj.,15418
gaunt,adj.,15460
urchin,n.,15461
synchronize,v.,15464
placard,n./v.,15468
phobia,n.,15469
barter,n./v.,15482
consign,v.,15519
steadfast,adj.,15551
cardinal,n./adj.,15572
canteen,n.,15582
departmental,adj.,15601
morbid,adj.,15607
surname,n./v.,15663
linguistics,n.,15674
decompose,v.,15704
kangaroo,n.,15706
invoice,n./v.,15708
fickle,adj.,15716
tolerable,adj.,15726
circumference,n.,15774
atlas,n.,15805
recline,v.,15819
syndicate,n./v.,15820
outdo,v.,15869
relapse,n./v.,15889
mirage,n.,15917
constrict,v.,15930
concise,adj.,15935
plunder,n./v.,15954
tutorial,n./adj.,15959
invert,adj./v./n.,15967
trespass,n./v.,15976
incongruous,adj.,15979
downpour,n.,15981
pseudonym,n.,15984
degenerate,adj./v.,16007
surcharge,n./v.,16013
nautical,adj.,16018
conqueror,n.,16027
pretentious,adj.,16028
hitherto,adv.,16041
lenient,adj.,16056
layman,n.,16061
engross,v.,16062
yoke,n./v.,16099
sightseeing,n./adj.,16109
tramp,n./v.,16137
haphazard,n./adj./adv.,16170
touchy,adj.,16171
superfluous,adj.,16195
outstrip,v.,16231
magnate,n.,16243
misrepresent,v.,16251
supplementary,adj.,16252
deluge,n./v.,16257
wager,n./v.,16279
detest,v.,16282
moustache,n.,16314
barometer,n.,16352
antecedent,n./adj.,16403
trifle,n./v.,16426
amphibian,adj./n.,16433
kindle,v.,16468
posterity,n.,16501
envisage,v.,16510
monsoon,n.,16516
exorbitant,adj.,16520
frugal,adj.,16538
remittance,n.,16559
fruition,n.,16563
decrepit,adj.,16566
repent,v./adj.,16583
amends,n.,16606
surmount,v.,16610
meddle,v.,16645
congruent,adj.,16664
elapse,v./n.,16721
headmaster,n.,16726
goad,n./v.,16733
glossary,n.,16773
ramble,n./v.,16774
maim,v.,16796
monotonous,adj.,16805
secretion,n.,16813
longitude,n.,16823
synonym,n.,16906
loath,adj.,16958
chisel,n./v.,16996
everlasting,adj./n.,16997
pompous,adj.,17023
exasperate,v./adj.,17029
postgraduate,adj./n.,17033
nullify,v.,17035
distil,v.,17042
considerate,adj.,17092
penicillin,n.,17121
reticent,adj.,17152
defraud,v.,17191
counterfeit,n./adj./v.,17208
incipient,adj.,17230
pester,v.,17263
genial,adj.,17323
intelligible,adj.,17337
fluff,n./v.,17394
supersonic,adj.,17396
henceforth,adv.,17401
loll,v.,17433
delude,v.,17446
respiration,n.,17458
invalid,n./adj.,17470
sectional,adj./n.,17497
misdeed,n.,17551
landlady,n.,17554
adjoin,v.,17562
sieve,n./v.,17578
wrought,adj.,17584
infest,v.,17621
exterminate,v.,17637
profane,adj./v.,17638
planetarium,n.,17660
vex,v.,17663
sicken,v.,17670
cola,,17680
gist,n.,17685
counterbalance,v./n.,17725
forerunner,n.,17730
mildew,n./v.,17773
tumult,n.,17862
pathos,n.,17870
mannerism,n.,17874
deadlock,n./v.,17906
terse,adj.,17917
shanty,n.,18013
supposition,n.,18056
pimple,n.,18075
derelict,adj./n.,18085
upkeep,n.,18132
abrasion,n.,18254
payable,adj.,18260
reproach,n./v.,18288
tertiary,adj./n.,18337
dilate,v.,18343
delectable,adj.,18357
photocopy,n./v.,18377
negation,n.,18380
malleable,adj.,18412
caustic,n./adj.,18453
soluble,adj.,18497
laborious,adj.,18512
conservatory,adj./n.,18578
languid,adj.,18678
hitchhike,v.,18714
whilst,conj.,18717
registrar,n.,18801
nicety,n.,18865
precipice,n.,18876
walls,n.,18881
pacify,v.,18896
perceptible,adj.,18899
muddle,v./n.,18925
memorise,v.,18986
isle,n./v.,19025
plaintive,adj.,19048
prospectus,n.,19077
prologue,n./v.,19104
quench,v.,19110
plumb,n./adj./v.,19115
posthumous,adj.,19140
oscillate,v.,19205
laudable,adj.,19227
succinct,adj.,19254
corrode,v.,19273
alphabetical,adj.,19282
plankton,n.,19300
storehouse,n.,19327
ponderous,adj.,19347
extort,v.,19443
tyrannical,adj.,19452
bookkeeper,n.,19504
pervert,v./n.,19510
scrupulous,adj.,19556
naught,n./adj.,19606
chaste,adj.,19618
piecemeal,adv./adj./n.,19660
expedient,n./adj.,19681
delirium,n.,19712
mercantile,adj.,19718
negotiable,adj.,19719
lubricate,v.,19873
jeer,n./v.,19977
abbreviation,n.,20008
drudgery,n.,20108
badminton,n.,20115
platitude,n.,20203
sociable,adj./n.,20210
fastidious,adj.,20212
carcase,n.,20259
granular,adj.,20261
neurosis,n.,20266
insolvent,adj./n.,20284
appreciable,adj.,20337
ungainly,adj.,20371
equivocal,adj.,20444
vehement,adj.,20463
tweezers,n.,20520
hubbub,n.,20541
repatriate,v./n.,20545
slander,n./v.,20554
sportswear,n.,20580
perishable,adj./n.,20600
microbiology,n.,20658
excrement,n.,20863
transgress,v.,20882
pliable,adj.,20923
flabby,adj.,21061
mackintosh,n.,21101
ruinous,adj.,21114
bookshop,n.,21128
teem,v.,21232
ostensible,adj.,21306
venerate,v.,21355
kelp,n.,21356
frost,n./v.,21397
forte,n.,21448
superstructure,n.,21466
manifold,n./adj./v.,21492
gratuity,n.,21615
defence,n.,21674
dictation,n.,21756
baldness,n.,21772
zoology,n.,21773
reverent,adj.,21790
typhoon,n.,21835
oblong,n./adj.,21839
obstinate,adj.,21852
perturb,v.,21889
infirmary,n.,21949
combustible,adj./n.,21967
leprosy,n.,22002
offence,n.,22003
meteoric,adj.,22008
petrol,n.,22027
horticulture,n.,22032
trinity,n.,22080
fester,v./n.,22086
defile,v./n.,22173
august,n./adj.,22206
reinforced,adj.,22271
thesaurus,n.,22411
microfilm,n./v.,22448
timidity,n.,22528
perspire,v.,22564
postcode,n.,22564
fortnight,n.,22633
sulphur,n.,22759
headstrong,adj.,22791
gaily,adv.,22798
eke,v.,22838
bedsit,n./v.,22841
practicable,adj.,23062
meteorology,n.,23122
waggon,n.,23206
matrimony,n.,23355
unconvincing,adj.,23430
bay,n./v.,23460
navigable,adj.,23532
magnanimous,adj.,23690
centenary,n./adj.,23708
pollinate,v.,23751
ventilate,v.,23817
children,n.,23840
westerner,n.,23903
speciality,n.,23907
phonetic,adj.,24020
perplexity,n.,24153
enquiry,n.,24159
mould,n./v.,24169
melodious,adj.,24239
handball,n.,24346
insolent,n./adj.,24483
wreathe,v.,24499
decimal,adj./n.,24527
postscript,n.,24579
fallible,adj.,24585
granary,n.,24702
vanquish,v.,24737
drowsiness,n.,24761
natal,adj.,24792
insipid,adj.,24841
indemnity,n.,24857
fibre,n.,24899
photojournalism,n.,24944
plagiarize,v.,25035
eddy,n./v.,25134
humdrum,adj./n./v.,25248
apostrophe,n.,25254
treble,n./adj./v.,25313
slag,n./v.,25329
punctual,adj.,25334
notary,n.,25416
obliging,adj.,25935
graph,n.,26137
sundial,n.,26138
toddle,v./n.,26245
tropic,n.,26288
periscope,n.,26344
pacific,n./adj.,26607
beds,n.,26632
abridge,v.,26746
flowers,,26960
fatuous,adj.,26978
tenable,adj.,26987
profuse,adj.,27123
truant,n./adj./v.,27319
existent,adj.,27320
entreat,v.,27532
shamble,v./n.,27534
preposition,n.,27652
flyover,n.,27662
politic,adj.,27893
favour,n./v.,28142
burgeon,n./v.,28159
fahrenheit,adj./n.,28229
mucous,adj.,28449
filmed,v.,28508
distend,v.,28761
plough,n./v.,28832
enquire,v.,29201
seclude,v.,29397
licence,n./v.,29631
catching,adj.,29820
tenancy,n.,30122
bewilder,v.,30215
soundproof,adj.,30637
overwrought,adj.,30708
ostentation,n.,30755
endeavour,n./v.,31964
sterling,n./adj.,32085
drowse,n./v.,32217
storey,n.,32282
unsocial,adj.,32735
manacle,n./v.,32808
telex,n.,33037
coeducation,n.,33125
loth,adj.,33209
keys,n.,33674
fetter,n./v.,33738
reflectance,n.,34179
gaol,n./v.,34762
situated,adj.,35216
antonym,n.,35473
bitumen,n.,35548
cosy,adj./n.,36003
misconceive,v.,36300
maltreat,v.,36572
booklist,,36795
harbour,n./v.,36866
protract,v.,37286
palpitate,v.,37607
sceptical,adj.,37694
transfuse,v.,38041
nought,n.,38124
meagre,adj.,38175
helpline,n.,38311
superintend,v.,38942
tours,n.,39634
despatch,v./n.,41259
armour,n.,41329
mischance,n.,42492
cramming,n.,43669
mathematic,,44241
inapt,adj.,45011
eagle,n.,45890
trains,n.,48298
accidents,n.,
accommodations,n.,
accountants,,
actions,n.,
activities,n.,
adults,n.,
advantages,n./v.,
advertisements,n.,
affairs,n.,
agencies,n.,
animals,n.,
antibiotics,n.,
apes,n./v.,
approaches,,
archives,n.,
areas,n.,
articles,n.,
assignments,n.,
attacks,n.,
attempts,n./v.,
bands,n.,
beats,n.,
beginners,n.,
belts,n.,
benefits,n.,
bicycles,n.,
blocks,n.,
bones,n.,
books,n.,
bowls,n.,
brochures,n.,
brothers,n.,
buildings,n.,
cages,n.,
candles,n.,
cards,n.,
causes,n.,
caves,n.,
certificates,n.,
charges,n.,
cheaper,adj.,
checks,n.,
chicks,n.,
choices,n.,
cities,n.,
classmates,n.,
clients,n.,
close-up,n.,
clubs,n.,
co-operation,n.,
co-operative,adj./n.,
colleagues,n.,
colleges,n.,
commercials,n.,
companies,n.,
computers,n.,
concessions,n.,
conditions,n.,
contacts,n.,
contaminants,n.,
contents,n.,
contracts,n.,
costs,n.,
countries,,
crops,,
cups,n.,
curtains,n.,
customers,n.,
damages,n.,
decorations,n.,
details,n.,
difficulties,n.,
diplomas,n.,
diseases,n.,
dishes,n.,
disputes,n./v.,
doctors,n.,
documents,n.,
donations,n.,
doors,n.,
draws,n.,
drinks,n.,
drop-off,n.,
drop-out,,
drugs,n.,
duties,n.,
effects,n.,
elements,n.,
email,n.,
emergencies,n.,
employees,n.,
energies,n.,
engineers,n.,
examples,n.,
exams,n.,
exhilarate,v.,
expenses,n.,
experiments,n.,
facilities,n.,
factories,n.,
factors,n.,
falcons,n.,
families,n.,
farmers,n.,
farms,n.,
features,n.,
fees,n.,
feet,n.,
ferries,n./v.,
figures,n.,
fingers,n.,
firms,n.,
first-aid,adj.,
flats,n.,
floors,n.,
flourishment,n.,
forms,n.,
fossils,n.,
full-time,adj.,
fund-raising,,
goals,n.,
governments,n.,
graduates,n./v.,
grants,,
groups,n.,
guests,n.,
habits,n.,
hard-working,,
hats,abbr.,
hens,n.,
high-rise,adj./n.,
hints,n.,
hits,n.,
hobbies,n.,
horses,n.,
households,n.,
humans,n.,
ideas,abbr.,
identities,n.,
imports,n.,
inquiries,n.,
insects,n.,
institutes,n.,
institutions,n.,
instructors,n.,
instruments,n.,
interviews,n./v.,
investigators,n.,
invigilate,v.,
issues,n.,
items,n.,
jobs,n.,
keywords,n.,
kids,n.,
kilograms,n.,
kits,n.,
lakes,n.,
latest,adj.,
lessons,n.,
levels,n.,
libraries,n.,
lights,n.,
lions,n.,
loans,n.,
locations,n.,
low-risk,,
machines,n.,
mails,n.,
majors,n.,
materials,n.,
meals,n.,
measurements,n.,
methods,n.,
midmorning,n.,
minutes,n.,
movies,n.,
muscles,n.,
nationalities,n.,
nets,n.,
newspapers,n.,
non-drinker,n.,
notes,n.,
objectives,n.,
occupants,n.,
ohp,abbr.,
open-book,adj.,
opportunities,n.,
options,n.,
pages,n.,
papers,n.,
parents,n.,
part-time,adj./adv.,
participants,n./adj.,
parties,n.,
passengers,n.,
patients,n.,
patterns,n.,
peasants,n.,
pennies,n.,
phone-in,n.,
photocopies,n.,
photographs,n.,
photos,n.,
pictures,n.,
pills,n.,
places,n.,
planners,n.,
plants,n.,
positions,n.,
pounds,n.,
precautions,n.,
priorities,n.,
prizes,n./v.,
problems,n.,
products,n.,
professions,n.,
profits,n.,
psycholinguistics,n.,
purest,adj.,
qualifications,n.,
questions,n.,
readers,n.,
reasons,n.,
records,n.,
referees,n.,
refreshments,n.,
regulations,n.,
relations,n.,
reports,n.,
residents,n.,
resources,n.,
respondents,n.,
restaurants,n.,
results,n.,
retails,v.,
riders,n.,
risks,n.,
robots,n.,
rocks,n.,
rows,n.,
rules,n.,
savings,n.,
scientists,n.,
seats,n.,
second-hand,adj.,
self-defense,n.,
self-discipline,n.,
self-sufficient,adj.,
sentences,n./v.,
shoes,n.,
sites,n.,
sizes,n.,
skills,n.,
smokers,n.,
snacks,n.,
sources,n.,
souvenirs,n.,
spoons,n.,
sports,n.,
standards,n.,
stations,n.,
steps,n.,
stones,n.,
stores,n./adj.,
stronger,,
studies,n.,
styles,n.,
subjects,n.,
subtitles,n.,
suggestions,n.,
systems,n.,
tables,n.,
tablets,n.,
teams,n.,
techniques,n.,
teeth,n.,
temples,n.,
thoughts,n.,
threats,n.,
tickets,n.,
tiles,n.,
tones,n.,
tools,n.,
topics,abbr.,
tourists,n.,
toys,n.,
travelers,n.,
trees,n.,
trends,n.,
tributes,n.,
tunnels,n.,
types,v.,
universities,n.,
up-to-date,adj.,
utensils,n.,
vacancies,n.,
versed,adj.,
videos,n.,
visas,n.,
visitors,n.,
volunteers,n./v.,
water-clock,n.,
water-proof,,
water-skiing,n.,
weeds,n.,
weekdays,adv.,
weekends,adv.,
whales,n.,
wheels,n.,
wollongong,,
words,n.,
workshops,n.,
x-ray,adj./v.,
